|Headline|Source|Date|Word Count|Company|Industry|IPO Period|Day of Week|Source Tier|PositiveScore|NegativeScore|Ticker|Close|High|Low|Open|Volume|Offer Date|Issuer|Offer Price|Open Price|1st Day Close|1st Day % Px Chng|$ Change Opening|$ Change Close|Mngr1|Mngr2|Mngr3|Mngr4|Mngr5|Mngr6|Offer Date +90|Date_y|Close +90|% Px Chng +90|Label
4355|Fitbit In Top Shape To Take On Apple With IPO Filing|Investor's Business Daily|2015-05-07|368|Fitbit|Technology|1|5|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4356|Apple Watch threat looms over Fitbit IPO|Investor's Business Daily|2015-05-08|733|Fitbit|Technology|1|6|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4357|Profitable Fitbit files for IPO|Investor's Business Daily|2015-05-08|99|Fitbit|Technology|1|6|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4358|IPO Stock Watch: Fitbit Sets Terms For $358M IPO|Investor's Business Daily|2015-06-02|368|Fitbit|Technology|1|3|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4359|Timing Looks Right For Fitbit IPO, Apple Watch|Investor's Business Daily|2015-06-03|261|Fitbit|Technology|1|4|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4360|Fitbit IPO timing looking good|Investor's Business Daily|2015-06-04|100|Fitbit|Technology|1|5|1|0.2|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4361|Fitbit IPO Interest Reaches Investor 'Pandemonium'|Investor's Business Daily|2015-06-15|470|Fitbit|Technology|1|2|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4362|Fitbit Bumps IPO Price, Living Up To Pandemonium Buzz|Investor's Business Daily|2015-06-16|341|Fitbit|Technology|1|3|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4363|Fitbit IPO Gets In Record-Setting Shape For Wearables Field|Investor's Business Daily|2015-06-17|1512|Fitbit|Technology|1|4|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4364|Apple Watch Rival Fitbit Prices Year's Top Tech IPO|Investor's Business Daily|2015-06-17|349|Fitbit|Technology|1|4|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4365|Fitbit Pumps Up IPO Price|Investor's Business Daily|2015-06-17|78|Fitbit|Technology|1|4|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4366|Fitbit IPO Jumps On First Day Of Trading|Investor's Business Daily|2015-06-18|310|Fitbit|Technology|2|5|1|0.0|0.0|FIT|29.68|31.9|29.5|30.4|52045177.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4367|Fitbit IPO Flies On First Day|Investor's Business Daily|2015-06-19|90|Fitbit|Technology|2|6|1|0.0|0.0|FIT|32.5|33.95|30.33|31.16|25785383.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4368|Top Tech IPO Fitbit Still Runs Hot Despite Cool-Down|Investor's Business Daily|2015-06-30|460|Fitbit|Technology|2|3|1|0.0|0.0|FIT|38.23|38.23|34.5|35.05|12600563.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4369|Stocks Rise As Greece Founders; Fitbit Doubles IPO Price|Investor's Business Daily|2015-07-01|346|Fitbit|Technology|2|4|1|0.0|0.0|FIT|42.38|42.38|38.38|39.29|27198737.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4370|Fitbit Leads Trio Of Hot Health-Related IPO Stocks|Investor's Business Daily|2015-07-16|430|Fitbit|Technology|2|5|1|0.0|0.0|FIT|47.78|48.0|46.01|47.85|9281282.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4371|Will Fitbit Perform In 1st Earnings Report Since IPO?|Investor's Business Daily|2015-07-30|422|Fitbit|Technology|2|5|1|0.0|0.0|FIT|45.19|45.42|42.64|44.29|2978147.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4372|Fitbit gets fit for IPO; Can it stay healthy? (Video)|Kansas City Business Journal Online|2015-06-18|52|Fitbit|Technology|2|5|4|0.0|0.0|FIT|29.68|31.9|29.5|30.4|52045177.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4373|Fitbit looking to raise more than $350 million in IPO Fitbit may raise up to $358 million in IPO|Los Angeles Times|2015-06-02|231|Fitbit|Technology|1|3|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4374|Maker of Fitbit device files for IPO|Los Angeles Times|2015-05-08|148|Fitbit|Technology|1|6|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4375|Fitbit may raise up to $358 million in IPO|Los Angeles Times|2015-06-03|238|Fitbit|Technology|1|4|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4376|Fitbit flexes its muscle in stock debut; Strong IPO raises questions because the fitness tracker has plenty of rivals.|Los Angeles Times|2015-06-19|805|Fitbit|Technology|2|6|1|0.0|0.0|FIT|32.5|33.95|30.33|31.16|25785383.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4377|Fitbit's strong fundamentals would make it a â€˜moderately priced' IPO|MarketWatch|2015-05-12|326|Fitbit|Technology|1|3|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4378|Fitbit looking to raise up to $358 million in IPO; Wearable fitness tracking company could use proceeds for R&D, acquisitions|MarketWatch|2015-06-02|167|Fitbit|Technology|1|3|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4379|Fitbit boosts proposed IPO price range by $3 a share|MarketWatch|2015-06-16|235|Fitbit|Technology|1|3|1|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4380|Five things to know about Fitbit before its IPO; Fitness tracker wants to list on the NYSE under the symbol â€˜FIT'|MarketWatch|2015-06-16|648|Fitbit|Technology|1|3|1|0.0|0.04761904761904762|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4381|Fitbit IPO prices at $20 a share, above expectations; Initial public offering gives wearable device maker valuation of about $4.1 billion|MarketWatch|2015-06-18|227|Fitbit|Technology|2|5|1|0.0|0.0|FIT|29.68|31.9|29.5|30.4|52045177.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4382|Why I hate the Fitbit IPO (and you should, too)|MarketWatch|2015-06-18|191|Fitbit|Technology|2|5|1|0.0|0.1|FIT|29.68|31.9|29.5|30.4|52045177.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4383|Some Say The Fitbit IPO Runs Mostly On Hype|MediaPost.com|2015-06-19|822|Fitbit|Technology|2|6|4|0.0|0.0|FIT|32.5|33.95|30.33|31.16|25785383.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4384|SNAPSHOT: Warm; Twins lose; Teen dies after dentist; Child protection overloaded; Fitbit IPO (Video)|Minneapolis/St. Paul Business Journal Online|2015-06-16|222|Fitbit|Technology|1|3|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4385|Fitbit to price IPO while setting pace for wearables (Video)|New York Business Journal Online|2015-06-17|52|Fitbit|Technology|1|4|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4386|Fitbit hits ground running after IPO|New York Daily News|2015-06-19|185|Fitbit|Technology|2|6|2|0.0|0.0|FIT|32.5|33.95|30.33|31.16|25785383.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4387|Fitbit files for IPO, reports healthy results|News-Leader|2015-05-08|66|Fitbit|Technology|1|6|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4388|Fitbit files for IPO, reports healthy results|News-Press|2015-05-08|66|Fitbit|Technology|1|6|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4389|Fitbit files for IPO, reports healthy results|Pensacola News Journal|2015-05-08|66|Fitbit|Technology|1|6|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4390|Fitbit files for IPO, reports healthy results|Poughkeepsie Journal|2015-05-08|66|Fitbit|Technology|1|6|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4391|Fitbit soars after after raising $732M in heavyweight IPO|Puget Sound Business Journal Online|2015-06-18|408|Fitbit|Technology|2|5|4|0.0|0.0|FIT|29.68|31.9|29.5|30.4|52045177.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4392|Fitbit files for IPO, reports healthy results|Reno Gazette-Journal|2015-05-08|66|Fitbit|Technology|1|6|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4393|Fitbit fast out of the gate on IPO: 52% rise The company is the leader in wearable fitness tracking devices.|Riverside Press-Enterprise|2015-06-19|641|Fitbit|Technology|2|6|4|0.0|0.0|FIT|32.5|33.95|30.33|31.16|25785383.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4394|Fitbit Files IPO Of Up To $100 Mln|RTT News|2015-05-07|224|Fitbit|Technology|1|5|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4395|IPO Watch: Fitbit Plans To Raise $100 Million|RTT News|2015-05-08|563|Fitbit|Technology|1|6|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4396|Fitbit Boosts IPO Price Range To $19 Per Share|RTT News|2015-06-16|523|Fitbit|Technology|1|3|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4397|Fitbit Prices IPO Above Range|RTT News|2015-06-17|244|Fitbit|Technology|1|4|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4398|FITBIT IPO MEANS QUALCOMM PAYDAY San Diego chip maker invested 2 years ago in wearable device leader|San Diego Union-Tribune|2015-06-04|453|Fitbit|Technology|1|5|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4399|Fitbit sets IPO share price range of $14 to $16|San Francisco Business Times Online|2015-06-03|283|Fitbit|Technology|1|4|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4400|Jawbone escalates war with pre-IPO rival Fitbit|San Francisco Business Times Online|2015-06-11|498|Fitbit|Technology|1|5|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4401|Fitbit jumps goal for this week's IPO by 37%|San Francisco Business Times Online|2015-06-16|405|Fitbit|Technology|1|3|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4402|Fitbit soars after raising $732M in heavyweight IPO|San Francisco Business Times Online|2015-06-18|348|Fitbit|Technology|2|5|2|0.0|0.0|FIT|29.68|31.9|29.5|30.4|52045177.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4403|Here's who won big in Fitbit's 'super dragon' IPO|San Francisco Business Times Online|2015-06-18|593|Fitbit|Technology|2|5|2|0.0|0.0|FIT|29.68|31.9|29.5|30.4|52045177.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4404|Wearable device maker Fitbit files for IPO Wearable device maker Fitbit files for IPO|San Francisco Business Times Online|2015-05-07|400|Fitbit|Technology|1|5|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4405|FITBIT FILES FOR IPO IN WAKE OF WATCH DEBUT; FIRM'S CEO SAYS ITS LINEUP COSTS $59 TO $250, WELL BELOW APPLE'S|San Jose Mercury News|2015-05-08|729|Fitbit|Technology|1|6|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4406|AT $477M, FITBIT'S IPO COULD TOP GOPRO|San Jose Mercury News|2015-06-03|713|Fitbit|Technology|1|4|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4407|Wearable device maker Fitbit files for IPO|Silicon Valley/San Jose Business Journal|2015-05-07|415|Fitbit|Technology|1|5|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4408|Fitbit jumps goal for this week's IPO by 37 percent|Silicon Valley/San Jose Business Journal|2015-06-16|414|Fitbit|Technology|1|3|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4409|Here's who won big in Fitbit's 'super dragon' IPO|Silicon Valley/San Jose Business Journal|2015-06-18|602|Fitbit|Technology|2|5|2|0.0|0.0|FIT|29.68|31.9|29.5|30.4|52045177.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4410|Fitbit sets IPO share price range of $14 to $16 Fitbit sets IPO share price range of $14 to $16|Silicon Valley/San Jose Business Journal|2015-06-03|295|Fitbit|Technology|1|4|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4411|Jawbone escalates war with pre-IPO rival Fitbit Jawbone escalates war with pre-IPO rival Fitbit|Silicon Valley/San Jose Business Journal|2015-06-11|498|Fitbit|Technology|1|5|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4412|Fitbit's heavyweight IPO beats targets, raises $732M Fitbit soars after raising $732M in heavyweight IPO|Silicon Valley/San Jose Business Journal|2015-06-17|346|Fitbit|Technology|1|4|2|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4413|Fitbit files for IPO, reports healthy results|St. Cloud Times|2015-05-08|66|Fitbit|Technology|1|6|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4414|Fitbit gets fit for IPO; Can it stay healthy? (Video)|St. Louis Business Journal Online|2015-06-18|52|Fitbit|Technology|2|5|4|0.0|0.0|FIT|29.68|31.9|29.5|30.4|52045177.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4415|Fitbit files for IPO, reports healthy results|Statesman Journal|2015-05-08|66|Fitbit|Technology|1|6|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4416|GIANT STEP FOR FITBIT: IPO raises more than $730 million as stock price surges...|Tampa Tribune|2015-06-19|40|Fitbit|Technology|2|6|4|0.0|0.0|FIT|32.5|33.95|30.33|31.16|25785383.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4417|GIANT STEP FOR FITBIT: IPO raises more than $730 million as stock price surges... GIANT STEP FOR FITBIT: IPO raises more than $730 million as stock price surges...|Tampa Tribune|2015-06-19|40|Fitbit|Technology|2|6|4|0.0|0.0|FIT|32.5|33.95|30.33|31.16|25785383.0|2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4418|Fitbit files for IPO, reports healthy results|The Burlington Free Press|2015-05-08|66|Fitbit|Technology|1|6|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4419|Fitbit files for IPO, reports healthy results|The Courier-Journal|2015-05-08|66|Fitbit|Technology|1|6|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4420|Fitbit files for IPO, reports healthy results|The Daily Advertiser|2015-05-08|66|Fitbit|Technology|1|6|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4421|Fitbit files for IPO, reports healthy results|The Des Moines Register|2015-05-08|66|Fitbit|Technology|1|6|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
4422|Fitbit files for IPO, reports healthy results|The Desert Sun|2015-05-08|66|Fitbit|Technology|1|6|4|0.0|0.0|FIT||||||2015-06-18|Fitbit  |20|30.4|29.68|0.484|10.4|9.68|Morgan Stanley|Deutsche Bank Securities|BofA Merrill Lynch||||2015-09-16|2015-09-16|37.1|0.25000000000000006|Positive
